f0,f1,f2,f3,HF,LF
0.0,0.3333333333333333,0.6666666666666666,0.0,2.0620396529616517e-07,1.3834830878319665e-07
0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.044885004196631,3.1515248696016784
0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.089755044552012,6.303034786416958
0.0,0.3333333333333333,0.6666666666666666,1.0,15.134622631286469,9.454542249611313
0.0,0.3333333333333333,1.0,0.0,2.5800579021124985e-07,1.588967469727611e-07
0.0,0.3333333333333333,1.0,0.3333333333333333,6.305840585096766,3.602933244480764
0.0,0.3333333333333333,1.0,0.6666666666666666,12.61166158092097,7.205846917710789
0.0,0.3333333333333333,1.0,1.0,18.917479364201284,10.808757378396924
0.0,0.6666666666666666,0.0,0.0,1.1281375602258802e-07,9.650406505183374e-08
0.0,0.6666666666666666,0.0,0.3333333333333333,2.718305425867785,2.174649060175976
0.0,0.6666666666666666,0.0,0.6666666666666666,5.4365970174340745,4.349284286050456
0.0,0.6666666666666666,0.0,1.0,8.154886337388795,6.523917240313368
0.0,0.6666666666666666,0.3333333333333333,0.0,1.5522763663339387e-07,1.1687855339519665e-07
0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.770476774883267,2.646354148275279
0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,7.540938598669365,5.292693350078793
0.0,0.6666666666666666,0.3333333333333333,1.0,11.31139796883454,7.939030098261383
0.0,0.6666666666666666,0.6666666666666666,0.0,2.070648425403671e-07,1.3920918602739858e-07
0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.044889974473718,3.1515298398787652
0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.089762073585277,6.303041815450222
0.0,0.6666666666666666,0.6666666666666666,1.0,15.13463124005891,9.454550858383755
0.0,0.6666666666666666,1.0,0.0,2.586872597596253e-07,1.595782165211365e-07
0.0,0.6666666666666666,1.0,0.3333333333333333,6.3058445195630375,3.6029371789470357
0.0,0.6666666666666666,1.0,0.6666666666666666,12.611667145096531,7.205852481886352
0.0,0.6666666666666666,1.0,1.0,18.91748617889677,10.808764193092408
0.0,1.0,0.0,0.0,1.137312731133618e-07,9.742158214260753e-08
0.0,1.0,0.0,0.3333333333333333,2.7183107231551786,2.1746543574633694
0.0,1.0,0.0,0.6666666666666666,5.43660450892975,4.3492917775461315
0.0,1.0,0.0,1.0,8.154895512559703,6.523926415484277
0.0,1.0,0.3333333333333333,0.0,1.560885138775958e-07,1.1773943063939857e-07
0.0,1.0,0.3333333333333333,0.3333333333333333,3.7704817451603536,2.6463591185523656
0.0,1.0,0.3333333333333333,0.6666666666666666,7.54094562770263,5.292700379112058
0.0,1.0,0.3333333333333333,1.0,11.31140657760698,7.939038707033825
0.0,1.0,0.6666666666666666,0.0,2.0780363189549918e-07,1.3994797538253066e-07
0.0,1.0,0.6666666666666666,0.3333333333333333,5.044894239876049,3.1515341052810957
0.0,1.0,0.6666666666666666,0.6666666666666666,10.089768105775102,6.303047847640047
0.0,1.0,0.6666666666666666,1.0,15.134638627952462,9.454558246277307
0.0,1.0,1.0,0.0,2.5930335532473125e-07,1.6019431208624246e-07
0.0,1.0,1.0,0.3333333333333333,6.305848076592441,3.6029407359764396
0.0,1.0,1.0,0.6666666666666666,12.611672175495755,7.205857512285577
0.0,1.0,1.0,1.0,18.91749233985242,10.80877035404806
0.3333333333333333,0.0,0.0,0.0,0.9060940243681365,0.9060940080584455
0.3333333333333333,0.0,0.0,0.3333333333333333,3.624375771278727,3.0807194055869176
0.3333333333333333,0.0,0.0,0.6666666666666666,6.342657599737772,5.255344868354153
0.3333333333333333,0.0,0.0,1.0,9.060939428196818,7.42997033112139
0.3333333333333333,0.0,0.3333333333333333,0.0,1.2568338725877952,1.102653686240125
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.123493411768171,3.845190637161597
0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,8.933802407022613,6.531377010433452
0.3333333333333333,0.0,0.3333333333333333,1.0,12.73483758725007,9.208289568678328
0.3333333333333333,0.0,0.6666666666666666,0.0,1.6816533163423857,1.3131581659827323
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,6.918929407728693,4.657074190629743
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,12.043504336381835,7.8882889957427835
0.3333333333333333,0.0,0.6666666666666666,1.0,17.149531634981013,11.10095617080186
0.3333333333333333,0.0,1.0,0.0,2.101985918740475,1.5012583856311412
0.3333333333333333,0.0,1.0,0.3333333333333333,8.696418039878468,5.392783265262177
0.3333333333333333,0.0,1.0,0.6666666666666666,15.121798379072256,9.115256281861784
0.3333333333333333,0.0,1.0,1.0,21.519357273185094,12.809907853380444
0.3333333333333333,0.3333333333333333,0.0,0.0,0.9061228918802969,0.906122875570606
0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.791042430445394,3.247386064753585
0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,6.578359849526687,5.491047118143068
0.3333333333333333,0.3333333333333333,0.0,1.0,9.34961454980125,7.718645452725823
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.256850539253712,1.1026703529060418
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.219718452302983,3.9414156776964075
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,9.069885164386843,6.667459767797683
0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,12.901504246416737,9.374956227844995
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.6816640788637525,1.313168928504099
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.98106685381129,4.71921163671234
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,12.131379955363071,7.97616461472402
0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,17.257156848648645,11.20858138446949
0.3333333333333333,0.3333333333333333,1.0,0.0,2.1019936537670456,1.5012661206577123
0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,8.74107623660737,5.437441461991079
0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,15.184954606557394,9.178412509346922
0.3333333333333333,0.3333333333333333,1.0,1.0,21.59670753889396,12.887258119089308
0.3333333333333333,0.6666666666666666,0.0,0.0,0.9061348491953457,0.9061348328856548
0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,3.8600780210676415,3.3164216553758323
0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,6.675990918071107,5.5886781866874875
0.3333333333333333,0.6666666666666666,0.0,1.0,9.46918770028951,7.838218603214081
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.2568613017750787,1.1026811154274085
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,5.28185589838558,4.003553123779005
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,9.15776078336808,6.75533538677892
0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,13.009129460084367,9.482581441512625
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.68167268763585,1.3131775372761967
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,7.0307696226911,4.76891440559215
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.201670285200395,8.046454944561342
0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,17.343244569625327,11.294669105446175
0.3333333333333333,0.6666666666666666,1.0,0.0,2.102000468462257,1.5012729353529233
0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,8.780420897753492,5.476786123137201
0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,15.240596359957213,9.234054262746742
0.3333333333333333,0.6666666666666666,1.0,1.0,21.664854491005624,12.955405071200973
0.3333333333333333,1.0,0.0,0.0,0.9061440243658865,0.9061440080561955
0.3333333333333333,1.0,0.0,0.3333333333333333,3.9130508928831595,3.3693945271913504
0.3333333333333333,1.0,0.0,0.6666666666666666,6.750905871830463,5.663593140446844
0.3333333333333333,1.0,0.0,1.0,9.56093940569682,7.9299703086213915
0.3333333333333333,1.0,0.3333333333333333,0.0,1.2568699105471763,1.1026897241995062
0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,5.33155866726539,4.053255892658815
0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,9.228051113205403,6.825625716616242
0.3333333333333333,1.0,0.3333333333333333,1.0,13.095217181061052,9.56866916248931
0.3333333333333333,1.0,0.6666666666666666,0.0,1.681680075529106,1.3131849251694525
0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,7.073423644290933,4.8115684271919825
0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,12.261992181036632,8.10677684039758
0.3333333333333333,1.0,0.6666666666666666,1.0,17.417123502183376,11.368548038004224
0.3333333333333333,1.0,1.0,0.0,2.1020066294176614,1.501279096308328
0.3333333333333333,1.0,1.0,0.3333333333333333,8.815991190366727,5.5123564157504354
0.3333333333333333,1.0,1.0,0.6666666666666666,15.29090035018843,9.284358252977958
0.3333333333333333,1.0,1.0,1.0,21.726464045051838,13.017014625247187
0.6666666666666666,0.0,0.0,0.0,1.8121879671878183,1.8121879508781271
0.6666666666666666,0.0,0.0,0.3333333333333333,4.530469714098408,3.9868133484065993
0.6666666666666666,0.0,0.0,0.6666666666666666,7.248751542557454,6.161438811173835
0.6666666666666666,0.0,0.0,1.0,9.967033371016498,8.336064273941071
0.6666666666666666,0.0,0.3333333333333333,0.0,2.5136509653966983,2.2052906264250365
0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,6.380310507824107,4.9478275805935406
0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,10.190619504423745,7.634013955210595
0.6666666666666666,0.0,0.3333333333333333,1.0,13.99165468568341,10.310926514487674
0.6666666666666666,0.0,0.6666666666666666,0.0,3.3632731480082785,2.626282904089775
0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,8.600549245888649,5.970198935230849
0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,13.725124177232187,9.201413743034287
0.6666666666666666,0.0,0.6666666666666666,1.0,18.831151477895776,12.414080920157776
0.6666666666666666,0.0,1.0,0.0,4.203921648310671,3.0024666631792245
0.6666666666666666,0.0,1.0,0.3333333333333333,10.798353779189762,6.893991552551357
0.6666666666666666,0.0,1.0,0.6666666666666666,17.223734122419142,10.616464573186558
0.6666666666666666,0.0,1.0,1.0,23.6212930196286,14.311116147801838
0.6666666666666666,0.3333333333333333,0.0,0.0,1.812216834700953,1.812216818391262
0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,4.697136378890074,4.153480013198266
0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,7.484453800301319,6.3971410689177
0.6666666666666666,0.3333333333333333,0.0,1.0,10.255708502363715,8.624739405288288
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.5136676320631772,2.2053072930915154
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.476535551606513,5.044052624375946
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,10.326702266380767,7.770096717167618
0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,14.158321350475076,10.47759317927934
0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,3.3632839105300083,2.6262936666115047
0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,8.662686694068386,6.032336383410586
0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,13.812999799179227,9.289289364981327
0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,18.93877669519576,12.521706137457759
0.6666666666666666,0.3333333333333333,1.0,0.0,4.203929383337503,3.0024743982060564
0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,10.843011977425878,6.938649750787473
0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,17.2868903520358,10.67962080280322
0.6666666666666666,0.3333333333333333,1.0,1.0,23.698643287948034,14.388466416121274
0.6666666666666666,0.6666666666666666,0.0,0.0,1.8122287920164053,1.8122287757067141
0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,4.766171971842273,4.2225156061504645
0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,7.582084872140787,6.494772140757169
0.6666666666666666,0.6666666666666666,0.0,1.0,10.375281656887568,8.74431255981214
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,2.513678394584907,2.2053180556132452
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.538672999786249,5.106190072555683
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,10.414577888327807,7.8579723391146565
0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,14.265946567775057,10.585218396579322
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.3632925193023966,2.626302275383893
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,8.712389464625664,6.082039153967864
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.883290131388847,9.359579697190947
0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,19.024864419077904,12.607793861339903
0.6666666666666666,0.6666666666666666,1.0,0.0,4.203936198032944,3.0024812129014973
0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,10.882356639899882,6.977994413261477
0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,17.34253210731353,10.735262558080947
0.6666666666666666,0.6666666666666666,1.0,1.0,23.766790242359658,14.456613370532896
0.6666666666666666,1.0,0.0,0.0,1.8122379671872557,1.8122379508775646
0.6666666666666666,1.0,0.0,0.3333333333333333,4.819144845445626,4.275488479753817
0.6666666666666666,1.0,0.0,0.6666666666666666,7.656999828428523,6.569687097044905
0.6666666666666666,1.0,0.0,1.0,10.467033365391499,8.836064268316072
0.6666666666666666,1.0,0.3333333333333333,0.0,2.5136870033572953,2.2053266643856335
0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,6.588375770343528,5.155892843112961
0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,10.484868220537427,7.928262671324278
0.6666666666666666,1.0,0.3333333333333333,1.0,14.352034291657203,10.671306120461468
0.6666666666666666,1.0,0.6666666666666666,0.0,3.363299907195902,2.6263096632773983
0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,8.75504348766507,6.12469317700727
0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,13.94361202926095,9.419901595063049
0.6666666666666666,1.0,0.6666666666666666,1.0,19.09874335412937,12.681672796391366
0.6666666666666666,1.0,1.0,0.0,4.203942358988557,3.00248737385711
0.6666666666666666,1.0,1.0,0.3333333333333333,10.917926933713614,7.013564707075209
0.6666666666666666,1.0,1.0,0.6666666666666666,17.392836099242505,10.785566550009925
0.6666666666666666,1.0,1.0,1.0,23.828399798485197,14.518222926658433
1.0,0.0,0.0,0.0,2.7182819100075,2.718281893697809
1.0,0.0,0.0,0.3333333333333333,5.43656365691809,4.8929072912262805
1.0,0.0,0.0,0.6666666666666666,8.154845485377136,7.067532753993516
1.0,0.0,0.0,1.0,10.87312731383618,9.242158216760753
1.0,0.0,0.3333333333333333,0.0,3.7704680582051426,3.3079275666094894
1.0,0.0,0.3333333333333333,0.3333333333333333,7.637127601233854,6.050464521379296
1.0,0.0,0.3333333333333333,0.6666666666666666,11.447436598082602,8.73665089624546
1.0,0.0,0.3333333333333333,1.0,15.248471779533416,11.41356345571369
1.0,0.0,0.6666666666666666,0.0,5.0448929796732545,3.939407642195901
1.0,0.0,0.6666666666666666,0.3333333333333333,10.282169078756231,7.283323674539581
1.0,0.0,0.6666666666666666,0.6666666666666666,15.406744010597992,10.514538482841239
1.0,0.0,0.6666666666666666,1.0,20.512771311643878,13.727205660347028
1.0,0.0,1.0,0.0,6.3058573778794935,4.503674940725933
1.0,0.0,1.0,0.3333333333333333,12.900289510562493,8.395199831901973
1.0,0.0,1.0,0.6666666666666666,19.325669854539203,12.117672853284503
1.0,0.0,1.0,1.0,25.72322875232211,15.812324428473232
1.0,0.3333333333333333,0.0,0.0,2.7183107775208155,2.718310761211124
1.0,0.3333333333333333,0.0,0.3333333333333333,5.603230322751424,5.059573957059614
1.0,0.3333333333333333,0.0,0.6666666666666666,8.39054774459414,7.303235013210521
1.0,0.3333333333333333,0.0,1.0,11.161802446987618,9.530833349912191
1.0,0.3333333333333333,0.3333333333333333,0.0,3.770484724871726,3.3079442332760727
1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.733352645617666,6.146689565763108
1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,11.583519360890143,8.872733659053
1.0,0.3333333333333333,0.3333333333333333,1.0,15.41513844536675,11.580230121547025
1.0,0.3333333333333333,0.6666666666666666,0.0,5.044903742195052,3.9394184047176983
1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,10.344306527324326,7.345461123107675
1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,15.494619633094253,10.6024141053375
1.0,0.3333333333333333,0.6666666666666666,1.0,20.620396529616517,13.834830878319666
1.0,0.3333333333333333,1.0,0.0,6.305865112906374,4.503682675752813
1.0,0.3333333333333333,1.0,0.3333333333333333,12.944947709077722,8.439858030417202
1.0,0.3333333333333333,1.0,0.6666666666666666,19.38882608455059,12.18082908329589
1.0,0.3333333333333333,1.0,1.0,25.800579021124985,15.889674697276106
1.0,0.6666666666666666,0.0,0.0,2.7183227348363426,2.718322718526651
1.0,0.6666666666666666,0.0,0.3333333333333333,5.672265916135094,5.128609550443285
1.0,0.6666666666666666,0.0,0.6666666666666666,8.488178817043803,7.400866085660184
1.0,0.6666666666666666,0.0,1.0,11.281375602258802,9.650406505183375
1.0,0.6666666666666666,0.3333333333333333,0.0,3.7704954873935232,3.30795499579787
1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,7.795490094185761,6.208827014331203
1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,11.671394983386405,8.960609281549262
1.0,0.6666666666666666,0.3333333333333333,1.0,15.522763663339388,11.687855339519663
1.0,0.6666666666666666,0.6666666666666666,0.0,5.044912350967494,3.9394270134901404
1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,10.394009298192247,7.395163893975596
1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,15.564909965743189,10.672704437986436
1.0,0.6666666666666666,0.6666666666666666,1.0,20.70648425403671,13.92091860273986
1.0,0.6666666666666666,1.0,0.0,6.305871927601857,4.503689490448297
1.0,0.6666666666666666,1.0,0.3333333333333333,12.984292371797629,8.47920269313711
1.0,0.6666666666666666,1.0,0.6666666666666666,19.444467840176078,12.236470838921381
1.0,0.6666666666666666,1.0,1.0,25.868725975962526,15.95782165211365
1.0,1.0,0.0,0.0,2.71833191000725,2.7183318936975587
1.0,1.0,0.0,0.3333333333333333,5.725238790069527,5.1815824243777175
1.0,1.0,0.0,0.6666666666666666,8.563093773799757,7.475781042416138
1.0,1.0,0.0,1.0,11.37312731133618,9.742158214260753
1.0,1.0,0.3333333333333333,0.0,3.7705040961659653,3.307963604570312
1.0,1.0,0.3333333333333333,0.3333333333333333,7.845192865053683,6.258529785199125
1.0,1.0,0.3333333333333333,0.6666666666666666,11.74168531603534,9.030899614198198
1.0,1.0,0.3333333333333333,1.0,15.608851387759582,11.773943063939857
1.0,1.0,0.6666666666666666,0.0,5.044919738861045,3.9394344013836915
1.0,1.0,0.6666666666666666,0.3333333333333333,10.43666332149824,7.437817917281589
1.0,1.0,0.6666666666666666,0.6666666666666666,15.625231863992301,10.733026336235548
1.0,1.0,0.6666666666666666,1.0,20.780363189549917,13.994797538253067
1.0,1.0,1.0,0.0,6.305878088557509,4.503695651403948
1.0,1.0,1.0,0.3333333333333333,13.019862665833676,8.514772987173156
1.0,1.0,1.0,0.6666666666666666,19.494771832419456,12.286774831164756
1.0,1.0,1.0,1.0,25.930335532473123,16.019431208624248
